,Customer ID,recency,frequency,monetary,segment,Recency_n,Frequency_n,Monetary_n,clusters
1159,13919.0,61,2,384.81000000000006,about_to_sleep,0.16,0.0,0.0,3
1160,13922.0,353,1,172.24999999999997,hibernating,0.94,0.0,0.0,2
1161,13923.0,55,1,351.13000000000005,about_to_sleep,0.14,0.0,0.0,3
1162,13924.0,3,6,1838.85,champions,0.0,0.02,0.01,0
1163,13925.0,94,4,678.25,at_risk,0.25,0.01,0.0,3
1164,13926.0,25,1,223.85000000000002,promising,0.06,0.0,0.0,0
1165,13927.0,76,1,348.99000000000007,hibernating,0.2,0.0,0.0,3
1166,13928.0,12,4,464.57,champions,0.03,0.01,0.0,0
1167,13929.0,171,2,842.65,hibernating,0.45,0.0,0.0,1
1168,13930.0,59,2,337.34,about_to_sleep,0.15,0.0,0.0,3
1169,13931.0,97,2,1237.53,hibernating,0.25,0.0,0.0,3
1170,13932.0,296,1,307.4,hibernating,0.79,0.0,0.0,2
1171,13933.0,111,2,608.7899999999998,hibernating,0.29,0.0,0.0,3
1172,13934.0,265,1,922.0999999999999,hibernating,0.71,0.0,0.0,5
1173,13936.0,181,1,376.5799999999999,hibernating,0.48,0.0,0.0,1
1174,13937.0,171,1,158.85,hibernating,0.45,0.0,0.0,1
1175,13938.0,37,1,71.66,about_to_sleep,0.09,0.0,0.0,0
1176,13939.0,25,3,568.55,potential_loyalists,0.06,0.01,0.0,0
1177,13940.0,19,4,839.14,loyal_customers,0.05,0.01,0.0,0
1178,13941.0,23,5,5112.96,loyal_customers,0.06,0.02,0.02,0
1179,13946.0,81,3,561.57,at_risk,0.21,0.01,0.0,3
1180,13947.0,67,1,90.6,about_to_sleep,0.17,0.0,0.0,3
1181,13948.0,362,1,101.99999999999999,hibernating,0.97,0.0,0.0,2
1182,13949.0,4,6,2427.3199999999997,champions,0.01,0.02,0.01,0
1183,13950.0,13,4,745.0600000000001,champions,0.03,0.01,0.0,0
1184,13951.0,178,3,674.4499999999998,at_risk,0.47,0.01,0.0,1
1185,13952.0,219,2,3251.071,hibernating,0.58,0.0,0.01,5
1186,13953.0,9,7,3515.6799999999994,champions,0.02,0.03,0.01,0
1187,13954.0,3,2,439.92,potential_loyalists,0.0,0.0,0.0,0
1188,13955.0,156,2,322.96,at_risk,0.41,0.0,0.0,1
1189,13956.0,7,5,1026.42,champions,0.01,0.02,0.0,0
1190,13959.0,81,3,598.1999999999999,at_risk,0.21,0.01,0.0,3
1191,13960.0,23,2,230.22,potential_loyalists,0.06,0.0,0.0,0
1192,13962.0,23,2,169.55,potential_loyalists,0.06,0.0,0.0,0
1193,13963.0,310,4,664.5400000000001,at_risk,0.83,0.01,0.0,2
1194,13967.0,147,1,80.7,hibernating,0.39,0.0,0.0,1
1195,13969.0,9,18,9053.939999999999,champions,0.02,0.08,0.03,0
1196,13971.0,20,8,2758.26,loyal_customers,0.05,0.03,0.01,0
1197,13972.0,72,2,190.25000000000003,need_attention,0.19,0.0,0.0,3
1198,13973.0,289,1,264.7,hibernating,0.77,0.0,0.0,5
1199,13974.0,51,1,413.59,about_to_sleep,0.13,0.0,0.0,3
1200,13975.0,33,6,2526.2799999999997,loyal_customers,0.08,0.02,0.01,0
1201,13976.0,208,1,357.98,hibernating,0.55,0.0,0.0,5
1202,13978.0,16,2,196.79,potential_loyalists,0.04,0.0,0.0,0
1203,13979.0,75,1,869.8699999999998,hibernating,0.2,0.0,0.0,3
1204,13980.0,62,1,200.14000000000001,about_to_sleep,0.16,0.0,0.0,3
1205,13982.0,41,4,1871.81,loyal_customers,0.1,0.01,0.01,0
1206,13983.0,31,12,2603.4300000000003,loyal_customers,0.08,0.05,0.01,0
1207,13984.0,28,5,920.51,loyal_customers,0.07,0.02,0.0,0
1208,13985.0,6,15,7060.13,champions,0.01,0.07,0.03,0
1209,13986.0,19,1,320.46000000000004,promising,0.05,0.0,0.0,0
1210,13988.0,21,6,4147.96,loyal_customers,0.05,0.02,0.01,0
1211,13989.0,67,2,1266.08,need_attention,0.17,0.0,0.0,3
1212,13990.0,215,1,311.3,hibernating,0.57,0.0,0.0,5
1213,13991.0,14,6,855.9700000000001,champions,0.03,0.02,0.0,0
1214,13992.0,32,1,76.8,promising,0.08,0.0,0.0,0
1215,13993.0,44,9,3466.3600000000006,loyal_customers,0.11,0.04,0.01,0
1216,13994.0,5,6,2313.1400000000003,champions,0.01,0.02,0.01,0
1217,13995.0,17,5,1393.69,loyal_customers,0.04,0.02,0.0,0
1218,13999.0,12,12,3901.81,champions,0.03,0.05,0.01,0
1219,14000.0,213,1,635.6600000000001,hibernating,0.57,0.0,0.0,5
1220,14001.0,47,3,2043.0800000000002,need_attention,0.12,0.01,0.01,3
1221,14002.0,136,2,529.7299999999999,at_risk,0.36,0.0,0.0,1
1222,14004.0,45,7,4582.639999999999,loyal_customers,0.12,0.03,0.02,0
1223,14005.0,11,5,2874.72,champions,0.02,0.02,0.01,0
1224,14006.0,117,3,962.1899999999999,at_risk,0.31,0.01,0.0,1
1225,14009.0,200,2,695.6099999999999,at_risk,0.53,0.0,0.0,1
1226,14012.0,279,1,328.8,hibernating,0.74,0.0,0.0,5
1227,14013.0,112,3,473.02,at_risk,0.29,0.01,0.0,3
1228,14014.0,79,1,505.18,hibernating,0.21,0.0,0.0,3
1229,14015.0,54,1,917.34,about_to_sleep,0.14,0.0,0.0,3
1230,14016.0,163,4,4341.21,at_risk,0.43,0.01,0.02,1
1231,14019.0,48,3,1421.61,need_attention,0.12,0.01,0.01,3
1232,14020.0,18,2,642.8000000000001,potential_loyalists,0.04,0.0,0.0,0
1233,14021.0,157,3,631.9000000000001,at_risk,0.42,0.01,0.0,1
1234,14022.0,227,1,440.0,hibernating,0.6,0.0,0.0,5
1235,14023.0,9,2,584.0699999999999,potential_loyalists,0.02,0.0,0.0,0
1236,14024.0,123,2,327.70000000000005,at_risk,0.32,0.0,0.0,1
1237,14027.0,62,1,104.82000000000002,about_to_sleep,0.16,0.0,0.0,3
1238,14029.0,65,2,467.66,need_attention,0.17,0.0,0.0,3
1239,14030.0,20,8,2360.0899999999997,loyal_customers,0.05,0.03,0.01,0
1240,14031.0,9,19,17286.86,champions,0.02,0.09,0.06,0
1241,14032.0,4,11,2975.59,champions,0.01,0.05,0.01,0
1242,14034.0,24,3,651.8199999999999,potential_loyalists,0.06,0.01,0.0,0
1243,14035.0,30,5,1428.0200000000002,loyal_customers,0.08,0.02,0.01,0
1244,14036.0,286,1,626.65,hibernating,0.76,0.0,0.0,5
1245,14037.0,178,2,147.2,at_risk,0.47,0.0,0.0,1
1246,14038.0,80,3,1560.3799999999994,at_risk,0.21,0.01,0.01,3
1247,14039.0,35,1,152.2,about_to_sleep,0.09,0.0,0.0,0
1248,14040.0,42,12,3614.92,loyal_customers,0.11,0.05,0.01,0
1249,14041.0,268,1,141.41,hibernating,0.71,0.0,0.0,5
1250,14044.0,28,4,652.8199999999999,loyal_customers,0.07,0.01,0.0,0
1251,14045.0,111,4,1659.75,at_risk,0.29,0.01,0.01,3
1252,14046.0,286,1,154.99,hibernating,0.76,0.0,0.0,5
1253,14047.0,10,5,1308.6100000000001,champions,0.02,0.02,0.0,0
1254,14048.0,307,1,409.93,hibernating,0.82,0.0,0.0,2
1255,14049.0,18,4,5681.72,loyal_customers,0.04,0.01,0.02,0
1256,14050.0,33,2,746.3599999999999,potential_loyalists,0.08,0.0,0.0,0
1257,14051.0,2,23,15610.390000000003,champions,0.0,0.11,0.06,0
1258,14052.0,21,1,225.36,promising,0.05,0.0,0.0,0
1259,14053.0,126,2,260.25,at_risk,0.33,0.0,0.0,1
1260,14054.0,67,1,92.46,about_to_sleep,0.17,0.0,0.0,3
1261,14055.0,108,1,725.6400000000001,hibernating,0.28,0.0,0.0,3
1262,14056.0,3,23,8214.65,champions,0.0,0.11,0.03,0
1263,14057.0,25,17,6217.959999999999,loyal_customers,0.06,0.08,0.02,0
1264,14059.0,268,1,183.6,hibernating,0.71,0.0,0.0,5
1265,14060.0,6,19,6140.42,champions,0.01,0.09,0.02,0
1266,14062.0,11,12,10464.850000000002,champions,0.02,0.05,0.04,0
1267,14064.0,31,5,1353.74,loyal_customers,0.08,0.02,0.0,0
1268,14066.0,268,1,152.55,hibernating,0.71,0.0,0.0,5
1269,14067.0,65,2,374.7,need_attention,0.17,0.0,0.0,3
1270,14068.0,322,1,265.85,hibernating,0.86,0.0,0.0,2
1271,14071.0,5,8,1438.8200000000002,champions,0.01,0.03,0.01,0
1272,14073.0,34,1,151.04,promising,0.09,0.0,0.0,0
1273,14075.0,6,3,942.26,potential_loyalists,0.01,0.01,0.0,0
1274,14076.0,131,1,122.47,hibernating,0.35,0.0,0.0,1
1275,14077.0,42,5,499.4200000000001,loyal_customers,0.11,0.02,0.0,0
1276,14078.0,103,6,1049.37,cant_loose,0.27,0.02,0.0,3
1277,14079.0,126,1,375.0999999999999,hibernating,0.33,0.0,0.0,1
1278,14080.0,34,1,45.599999999999994,promising,0.09,0.0,0.0,0
1279,14081.0,304,2,934.52,at_risk,0.81,0.0,0.0,2
1280,14082.0,366,1,182.24999999999997,hibernating,0.98,0.0,0.0,2
1281,14083.0,6,9,1018.4300000000001,champions,0.01,0.04,0.0,0
1282,14085.0,4,18,4448.540000000001,champions,0.01,0.08,0.02,0
1283,14087.0,4,1,194.42,new_customers,0.01,0.0,0.0,0
1284,14088.0,12,13,50491.81,champions,0.03,0.06,0.18,0
1285,14089.0,58,1,161.0,about_to_sleep,0.15,0.0,0.0,3
1286,14090.0,326,1,76.32000000000001,hibernating,0.87,0.0,0.0,2
1287,14092.0,9,14,4076.91,champions,0.02,0.06,0.01,0
1288,14093.0,14,1,442.84999999999997,new_customers,0.03,0.0,0.0,0
1289,14096.0,6,17,65164.79,champions,0.01,0.08,0.23,0
1290,14098.0,38,1,147.34999999999997,about_to_sleep,0.1,0.0,0.0,0
1291,14099.0,18,11,3104.17,loyal_customers,0.04,0.05,0.01,0
1292,14100.0,139,1,194.90000000000003,hibernating,0.37,0.0,0.0,1
1293,14101.0,75,6,5976.790000000001,cant_loose,0.2,0.02,0.02,3
1294,14102.0,7,5,1360.28,champions,0.01,0.02,0.0,0
1295,14104.0,156,2,216.20999999999998,at_risk,0.41,0.0,0.0,1
1296,14105.0,241,1,1266.23,hibernating,0.64,0.0,0.0,5
1297,14107.0,53,7,2703.23,loyal_customers,0.14,0.03,0.01,3
1298,14108.0,32,2,597.9100000000001,potential_loyalists,0.08,0.0,0.0,0
1299,14109.0,74,1,144.2,hibernating,0.19,0.0,0.0,3
1300,14110.0,5,12,5683.1500000000015,champions,0.01,0.05,0.02,0
1301,14111.0,16,4,692.85,loyal_customers,0.04,0.01,0.0,0
1302,14112.0,24,7,2915.15,loyal_customers,0.06,0.03,0.01,0
1303,14113.0,5,4,1840.4199999999998,champions,0.01,0.01,0.01,0
1304,14114.0,275,2,386.53,at_risk,0.73,0.0,0.0,5
1305,14116.0,21,5,1382.7399999999998,loyal_customers,0.05,0.02,0.0,0
1306,14117.0,145,1,90.0,hibernating,0.38,0.0,0.0,1
1307,14121.0,5,4,2780.15,champions,0.01,0.01,0.01,0
1308,14124.0,86,1,419.58000000000004,hibernating,0.23,0.0,0.0,3
1309,14125.0,12,3,2740.4300000000003,potential_loyalists,0.03,0.01,0.01,0
1310,14126.0,9,3,706.1300000000001,potential_loyalists,0.02,0.01,0.0,0
1311,14127.0,124,3,709.7099999999999,at_risk,0.33,0.01,0.0,1
1312,14128.0,62,2,637.5000000000002,need_attention,0.16,0.0,0.0,3
1313,14129.0,3,5,1123.8600000000001,champions,0.0,0.02,0.0,0
1314,14130.0,321,1,483.86,hibernating,0.86,0.0,0.0,2
1315,14132.0,4,11,3586.0299999999997,champions,0.01,0.05,0.01,0
1316,14133.0,131,3,605.6399999999999,at_risk,0.35,0.01,0.0,1
1317,14135.0,3,15,4690.3099999999995,champions,0.0,0.07,0.02,0
1318,14138.0,3,2,982.3800000000002,potential_loyalists,0.0,0.0,0.0,0
1319,14139.0,48,1,415.81999999999994,about_to_sleep,0.12,0.0,0.0,3
1320,14140.0,5,2,935.05,potential_loyalists,0.01,0.0,0.0,0
1321,14141.0,4,4,915.1300000000001,champions,0.01,0.01,0.0,0
1322,14142.0,375,1,311.81,hibernating,1.0,0.0,0.0,2
1323,14143.0,135,1,115.8,hibernating,0.36,0.0,0.0,1
1324,14145.0,48,4,3742.2,loyal_customers,0.12,0.01,0.01,3
1325,14146.0,10,5,4191.0,champions,0.02,0.02,0.01,0
1326,14147.0,80,2,483.4,at_risk,0.21,0.0,0.0,3
1327,14148.0,235,1,157.2,hibernating,0.62,0.0,0.0,5
1328,14149.0,222,1,446.62000000000006,hibernating,0.59,0.0,0.0,5
1329,14150.0,37,2,658.64,need_attention,0.09,0.0,0.0,0
1330,14152.0,77,2,621.29,at_risk,0.2,0.0,0.0,3
1331,14154.0,241,2,1345.62,at_risk,0.64,0.0,0.0,5
1332,14155.0,268,1,118.75,hibernating,0.71,0.0,0.0,5
1333,14156.0,11,55,117379.63,champions,0.02,0.26,0.42,4
1334,14157.0,21,2,432.88,potential_loyalists,0.05,0.0,0.0,0
1335,14158.0,42,1,507.65999999999997,about_to_sleep,0.11,0.0,0.0,0
1336,14159.0,21,11,4693.01,loyal_customers,0.05,0.05,0.02,0
1337,14161.0,217,3,1110.52,at_risk,0.58,0.01,0.0,5
1338,14162.0,175,2,289.36,at_risk,0.46,0.0,0.0,1
1339,14163.0,89,4,2445.9100000000003,at_risk,0.23,0.01,0.01,3
1340,14164.0,72,2,1631.7700000000004,need_attention,0.19,0.0,0.01,3
1341,14165.0,277,1,122.54,hibernating,0.74,0.0,0.0,5
1342,14167.0,41,4,574.84,loyal_customers,0.1,0.01,0.0,0
1343,14171.0,100,1,363.79,hibernating,0.26,0.0,0.0,3
1344,14173.0,12,4,450.8400000000001,champions,0.03,0.01,0.0,0
1345,14174.0,35,1,134.46,about_to_sleep,0.09,0.0,0.0,0
1346,14175.0,61,3,3222.3,need_attention,0.16,0.01,0.01,3
1347,14176.0,299,4,576.9,at_risk,0.8,0.01,0.0,2
1348,14177.0,88,4,559.4100000000001,at_risk,0.23,0.01,0.0,3
1349,14178.0,10,7,1620.9300000000003,champions,0.02,0.03,0.01,0
1350,14179.0,42,2,719.78,need_attention,0.11,0.0,0.0,0
1351,14180.0,12,25,4748.52,champions,0.03,0.11,0.02,0
1352,14184.0,68,1,452.89,about_to_sleep,0.18,0.0,0.0,3
1353,14185.0,333,1,197.65,hibernating,0.89,0.0,0.0,2
1354,14188.0,32,6,2054.36,loyal_customers,0.08,0.02,0.01,0
1355,14189.0,4,15,4654.08,champions,0.01,0.07,0.02,0
1356,14191.0,3,13,4684.76,champions,0.0,0.06,0.02,0
1357,14193.0,69,2,853.3900000000001,need_attention,0.18,0.0,0.0,3
1358,14194.0,6,21,11349.52,champions,0.01,0.1,0.04,0
1359,14195.0,203,2,1011.9999999999998,at_risk,0.54,0.0,0.0,1
1360,14196.0,108,1,335.52,hibernating,0.28,0.0,0.0,3
1361,14198.0,20,4,701.4,loyal_customers,0.05,0.01,0.0,0
1362,14199.0,220,1,185.39999999999998,hibernating,0.58,0.0,0.0,5
1363,14201.0,62,7,747.4400000000002,loyal_customers,0.16,0.03,0.0,3
1364,14204.0,4,1,161.02999999999994,new_customers,0.01,0.0,0.0,0
1365,14205.0,18,2,466.70000000000005,potential_loyalists,0.04,0.0,0.0,0
1366,14206.0,241,1,328.15999999999997,hibernating,0.64,0.0,0.0,5
1367,14208.0,96,1,151.73999999999998,hibernating,0.25,0.0,0.0,3
1368,14209.0,12,6,2073.4300000000003,champions,0.03,0.02,0.01,0
1369,14210.0,107,6,1905.8400000000001,cant_loose,0.28,0.02,0.01,3
1370,14211.0,55,9,2241.1000000000004,loyal_customers,0.14,0.04,0.01,3
1371,14212.0,91,1,1070.48,hibernating,0.24,0.0,0.0,3
1372,14214.0,32,5,1004.3800000000001,loyal_customers,0.08,0.02,0.0,0
1373,14215.0,13,6,1789.72,champions,0.03,0.02,0.01,0
1374,14216.0,5,4,1839.3000000000002,champions,0.01,0.01,0.01,0
1375,14217.0,3,17,2004.9799999999998,champions,0.0,0.08,0.01,0
1376,14218.0,44,1,169.48000000000002,about_to_sleep,0.11,0.0,0.0,0
1377,14219.0,6,1,89.94,new_customers,0.01,0.0,0.0,0
1378,14220.0,249,2,632.3999999999999,at_risk,0.66,0.0,0.0,5
1379,14221.0,44,9,3432.8,loyal_customers,0.11,0.04,0.01,0
1380,14222.0,179,1,683.1700000000001,hibernating,0.47,0.0,0.0,1
1381,14223.0,94,3,991.1300000000001,at_risk,0.25,0.01,0.0,3
1382,14224.0,112,4,1050.1200000000001,at_risk,0.29,0.01,0.0,3
1383,14226.0,30,5,2232.19,loyal_customers,0.08,0.02,0.01,0
1384,14227.0,28,10,3350.96,loyal_customers,0.07,0.04,0.01,0
1385,14229.0,53,3,1547.2,need_attention,0.14,0.01,0.01,3
1386,14231.0,185,3,925.71,at_risk,0.49,0.01,0.0,1
1387,14232.0,44,5,2048.07,loyal_customers,0.11,0.02,0.01,0
1388,14233.0,51,4,1462.7200000000003,loyal_customers,0.13,0.01,0.01,3
1389,14234.0,24,4,775.4600000000003,loyal_customers,0.06,0.01,0.0,0
1390,14235.0,77,5,3144.86,at_risk,0.2,0.02,0.01,3
1391,14236.0,82,2,490.86,at_risk,0.21,0.0,0.0,3
1392,14237.0,375,1,161.00000000000003,hibernating,1.0,0.0,0.0,2
1393,14238.0,328,1,146.85,hibernating,0.87,0.0,0.0,2
1394,14239.0,45,11,2380.8500000000004,loyal_customers,0.12,0.05,0.01,0
1395,14240.0,32,2,890.3400000000001,potential_loyalists,0.08,0.0,0.0,0
1396,14241.0,185,1,213.70000000000005,hibernating,0.49,0.0,0.0,1
1397,14242.0,236,2,280.55,at_risk,0.63,0.0,0.0,5
1398,14243.0,10,10,2588.7699999999995,champions,0.02,0.04,0.01,0
1399,14245.0,221,2,1693.4499999999998,at_risk,0.59,0.0,0.01,5
1400,14246.0,112,3,1474.0600000000002,at_risk,0.29,0.01,0.01,3
1401,14247.0,280,1,136.76999999999998,hibernating,0.75,0.0,0.0,5
1402,14248.0,320,1,302.58,hibernating,0.85,0.0,0.0,2
1403,14250.0,9,3,1904.05,potential_loyalists,0.02,0.01,0.01,0
1404,14251.0,3,5,2879.7,champions,0.0,0.02,0.01,0
1405,14256.0,262,2,969.06,at_risk,0.7,0.0,0.0,5
1406,14257.0,66,5,3099.7200000000003,loyal_customers,0.17,0.02,0.01,3
1407,14258.0,11,9,12669.98,champions,0.02,0.04,0.05,0
1408,14259.0,143,1,120.0,hibernating,0.38,0.0,0.0,1
1409,14261.0,52,2,1163.45,need_attention,0.13,0.0,0.0,3
1410,14262.0,10,8,2618.2299999999996,champions,0.02,0.03,0.01,0
1411,14264.0,156,2,333.97,at_risk,0.41,0.0,0.0,1
1412,14265.0,111,2,530.18,at_risk,0.29,0.0,0.0,3
1413,14267.0,164,3,1516.24,at_risk,0.43,0.01,0.01,1
1414,14270.0,333,1,492.65,hibernating,0.89,0.0,0.0,2
1415,14271.0,227,1,112.32,hibernating,0.6,0.0,0.0,5
1416,14272.0,75,2,437.96000000000004,at_risk,0.2,0.0,0.0,3
1417,14273.0,53,4,559.97,loyal_customers,0.14,0.01,0.0,3
1418,14276.0,100,3,1119.7400000000002,at_risk,0.26,0.01,0.0,3
1419,14277.0,17,3,4216.2,potential_loyalists,0.04,0.01,0.02,0
1420,14280.0,198,1,134.04,hibernating,0.53,0.0,0.0,1
1421,14282.0,5,15,3729.34,champions,0.01,0.07,0.01,0
1422,14284.0,32,2,595.25,potential_loyalists,0.08,0.0,0.0,0
1423,14285.0,23,4,1910.0100000000002,loyal_customers,0.06,0.01,0.01,0
1424,14286.0,25,3,4628.75,potential_loyalists,0.06,0.01,0.02,0
1425,14287.0,10,3,176.63,potential_loyalists,0.02,0.01,0.0,0
1426,14288.0,215,1,426.6,hibernating,0.57,0.0,0.0,5
1427,14289.0,10,6,911.26,champions,0.02,0.02,0.0,0
1428,14290.0,13,5,2314.6499999999996,champions,0.03,0.02,0.01,0
1429,14291.0,3,11,3883.25,champions,0.0,0.05,0.01,0
1430,14292.0,9,9,4871.929999999999,champions,0.02,0.04,0.02,0
1431,14293.0,5,4,1046.56,champions,0.01,0.01,0.0,0
1432,14295.0,42,1,166.2,about_to_sleep,0.11,0.0,0.0,0
1433,14297.0,19,4,1305.3299999999997,loyal_customers,0.05,0.01,0.0,0
1434,14298.0,10,44,51527.299999999996,champions,0.02,0.21,0.18,4
1435,14299.0,10,9,3965.62,champions,0.02,0.04,0.01,0
1436,14300.0,20,1,43.2,promising,0.05,0.0,0.0,0
1437,14301.0,119,1,640.1400000000001,hibernating,0.31,0.0,0.0,1
1438,14304.0,224,1,383.45000000000005,hibernating,0.6,0.0,0.0,5
1439,14305.0,73,3,1858.9600000000003,need_attention,0.19,0.01,0.01,3
1440,14306.0,53,2,2093.3199999999997,need_attention,0.14,0.0,0.01,3
1441,14307.0,90,6,2995.72,cant_loose,0.24,0.02,0.01,3
1442,14309.0,10,9,2352.53,champions,0.02,0.04,0.01,0
1443,14311.0,244,1,310.26,hibernating,0.65,0.0,0.0,5
1444,14312.0,48,6,1611.59,loyal_customers,0.12,0.02,0.01,3
1445,14314.0,108,1,120.0,hibernating,0.28,0.0,0.0,3
1446,14315.0,46,6,2481.13,loyal_customers,0.12,0.02,0.01,0
1447,14317.0,66,1,508.58,about_to_sleep,0.17,0.0,0.0,3
1448,14320.0,208,2,477.78999999999996,at_risk,0.55,0.0,0.0,5
1449,14321.0,12,5,1530.7500000000002,champions,0.03,0.02,0.01,0
1450,14323.0,116,2,605.0600000000001,at_risk,0.31,0.0,0.0,3
1451,14326.0,244,1,183.85000000000002,hibernating,0.65,0.0,0.0,5
1452,14327.0,165,1,311.65000000000003,hibernating,0.44,0.0,0.0,1
1453,14329.0,19,7,5014.839999999999,loyal_customers,0.05,0.03,0.02,0
1454,14331.0,126,2,462.65999999999997,at_risk,0.33,0.0,0.0,1
1455,14332.0,24,3,866.3100000000001,potential_loyalists,0.06,0.01,0.0,0
1456,14333.0,69,1,415.2,about_to_sleep,0.18,0.0,0.0,3
1457,14334.0,18,8,2552.2100000000005,loyal_customers,0.04,0.03,0.01,0
1458,14335.0,18,2,468.25999999999993,potential_loyalists,0.04,0.0,0.0,0
1459,14336.0,18,4,1614.91,loyal_customers,0.04,0.01,0.01,0
1460,14338.0,163,2,588.2199999999999,at_risk,0.43,0.0,0.0,1
1461,14339.0,244,1,309.52,hibernating,0.65,0.0,0.0,5
1462,14340.0,220,1,134.7,hibernating,0.58,0.0,0.0,5
1463,14341.0,47,8,2182.28,loyal_customers,0.12,0.03,0.01,0
1464,14342.0,23,4,668.5600000000002,loyal_customers,0.06,0.01,0.0,0
1465,14344.0,129,8,889.9300000000002,cant_loose,0.34,0.03,0.0,1
1466,14345.0,40,1,108.97999999999999,about_to_sleep,0.1,0.0,0.0,0
1467,14346.0,122,2,1021.58,at_risk,0.32,0.0,0.0,1
1468,14348.0,262,1,409.57,hibernating,0.7,0.0,0.0,5
1469,14349.0,12,1,133.5,new_customers,0.03,0.0,0.0,0
1470,14350.0,276,1,282.92999999999995,hibernating,0.73,0.0,0.0,5
1471,14351.0,166,1,51.0,hibernating,0.44,0.0,0.0,1
1472,14352.0,159,4,1078.9600000000003,at_risk,0.42,0.01,0.0,1
1473,14353.0,217,1,90.6,hibernating,0.58,0.0,0.0,5
1474,14354.0,7,2,163.62,potential_loyalists,0.01,0.0,0.0,0
1475,14355.0,367,1,174.4,hibernating,0.98,0.0,0.0,2
1476,14356.0,81,2,701.23,at_risk,0.21,0.0,0.0,3
1477,14357.0,45,1,225.76999999999998,about_to_sleep,0.12,0.0,0.0,0
1478,14359.0,21,3,912.1800000000001,potential_loyalists,0.05,0.01,0.0,0
1479,14360.0,33,4,2128.2300000000005,loyal_customers,0.08,0.01,0.01,0
1480,14362.0,24,1,161.2,promising,0.06,0.0,0.0,0
1481,14364.0,110,8,3717.35,cant_loose,0.29,0.03,0.01,3
1482,14367.0,10,16,9261.52,champions,0.02,0.07,0.03,0
1483,14368.0,321,1,155.0,hibernating,0.86,0.0,0.0,2
1484,14371.0,297,1,100.5,hibernating,0.79,0.0,0.0,2
1485,14373.0,360,1,76.55,hibernating,0.96,0.0,0.0,2
1486,14375.0,187,1,257.68,hibernating,0.5,0.0,0.0,1
1487,14377.0,193,2,617.05,at_risk,0.51,0.0,0.0,1
1488,14379.0,46,2,348.1,need_attention,0.12,0.0,0.0,0
1489,14381.0,54,1,202.68,about_to_sleep,0.14,0.0,0.0,3
1490,14382.0,28,1,626.07,promising,0.07,0.0,0.0,0
1491,14383.0,40,3,1247.69,need_attention,0.1,0.01,0.0,0
1492,14385.0,11,3,202.10999999999999,potential_loyalists,0.02,0.01,0.0,0
1493,14386.0,298,1,142.4,hibernating,0.79,0.0,0.0,2
1494,14387.0,34,3,1770.5600000000002,potential_loyalists,0.09,0.01,0.01,0
1495,14388.0,12,8,3212.84,champions,0.03,0.03,0.01,0
1496,14389.0,67,2,1043.46,need_attention,0.17,0.0,0.0,3
1497,14390.0,12,9,4652.82,champions,0.03,0.04,0.02,0
1498,14393.0,220,1,67.94999999999999,hibernating,0.58,0.0,0.0,5
1499,14395.0,4,9,3507.71,champions,0.01,0.04,0.01,0
1500,14396.0,67,2,487.99000000000007,need_attention,0.17,0.0,0.0,3
1501,14397.0,4,19,2612.96,champions,0.01,0.09,0.01,0
1502,14400.0,151,1,574.6999999999999,hibernating,0.4,0.0,0.0,1
1503,14401.0,6,13,4051.4799999999996,champions,0.01,0.06,0.01,0
1504,14403.0,132,4,1475.8100000000002,at_risk,0.35,0.01,0.01,1
1505,14404.0,35,6,1474.32,loyal_customers,0.09,0.02,0.01,0
1506,14406.0,121,1,156.75,hibernating,0.32,0.0,0.0,1
1507,14407.0,109,6,2157.73,cant_loose,0.29,0.02,0.01,3
1508,14408.0,12,7,2606.53,champions,0.03,0.03,0.01,0
1509,14409.0,73,6,2059.4500000000003,loyal_customers,0.19,0.02,0.01,3
1510,14410.0,94,9,1105.07,cant_loose,0.25,0.04,0.0,3
1511,14411.0,312,1,1063.0,hibernating,0.83,0.0,0.0,2
1512,14412.0,44,2,770.0300000000001,need_attention,0.11,0.0,0.0,0
1513,14413.0,364,1,122.7,hibernating,0.97,0.0,0.0,2
1514,14414.0,93,7,1496.98,cant_loose,0.24,0.03,0.01,3
1515,14415.0,3,13,5900.280000000001,champions,0.0,0.06,0.02,0
1516,14416.0,24,2,490.2200000000001,potential_loyalists,0.06,0.0,0.0,0
1517,14418.0,5,3,1937.25,potential_loyalists,0.01,0.01,0.01,0
1518,14419.0,12,6,1058.06,champions,0.03,0.02,0.0,0
1519,14420.0,101,1,387.52,hibernating,0.27,0.0,0.0,3
1520,14421.0,59,2,813.1100000000001,need_attention,0.15,0.0,0.0,3
1521,14422.0,2,6,4263.639999999999,champions,0.0,0.02,0.02,0
1522,14423.0,220,1,265.2,hibernating,0.58,0.0,0.0,5
1523,14424.0,19,1,322.08,promising,0.05,0.0,0.0,0
1524,14426.0,25,10,4481.67,loyal_customers,0.06,0.04,0.02,0
1525,14427.0,52,2,363.34000000000003,need_attention,0.13,0.0,0.0,3
1526,14428.0,9,5,1244.83,champions,0.02,0.02,0.0,0
1527,14431.0,304,1,470.36,hibernating,0.81,0.0,0.0,2
1528,14432.0,11,6,2255.51,champions,0.02,0.02,0.01,0
1529,14434.0,23,6,1372.8,loyal_customers,0.06,0.02,0.0,0
1530,14436.0,100,1,89.06,hibernating,0.26,0.0,0.0,3
1531,14437.0,367,1,63.0,hibernating,0.98,0.0,0.0,2
